mutated_project_name,RANK,EXAM
_MultipleBugs_.NOB_2.ID_144,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_145,15,19.736842105263158
_MultipleBugs_.NOB_2.ID_145,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_146,15,19.736842105263158
_MultipleBugs_.NOB_2.ID_146,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_147,20,26.31578947368421
_MultipleBugs_.NOB_2.ID_147,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_148,20,26.31578947368421
_MultipleBugs_.NOB_2.ID_148,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_149,21,27.631578947368425
_MultipleBugs_.NOB_2.ID_149,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_15,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_15,23,30.263157894736842
_MultipleBugs_.NOB_2.ID_150,11,14.473684210526317
_MultipleBugs_.NOB_2.ID_150,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_151,23,30.263157894736842
_MultipleBugs_.NOB_2.ID_151,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_152,18,23.684210526315788
_MultipleBugs_.NOB_2.ID_152,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_153,3,3.9473684210526314
_MultipleBugs_.NOB_2.ID_153,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_154,7,9.210526315789473
_MultipleBugs_.NOB_2.ID_154,3,3.9473684210526314
_MultipleBugs_.NOB_2.ID_155,4,5.263157894736842
_MultipleBugs_.NOB_2.ID_155,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_156,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_156,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_157,15,19.736842105263158
_MultipleBugs_.NOB_2.ID_157,14,18.421052631578945
_MultipleBugs_.NOB_2.ID_158,15,19.736842105263158
_MultipleBugs_.NOB_2.ID_158,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_159,10,13.157894736842104
_MultipleBugs_.NOB_2.ID_159,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_16,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_16,22,28.947368421052634
_MultipleBugs_.NOB_2.ID_160,20,26.31578947368421
_MultipleBugs_.NOB_2.ID_160,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_161,21,27.631578947368425
_MultipleBugs_.NOB_2.ID_161,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_162,15,19.736842105263158
_MultipleBugs_.NOB_2.ID_162,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_163,22,28.947368421052634
_MultipleBugs_.NOB_2.ID_163,27,35.526315789473685
_MultipleBugs_.NOB_2.ID_164,37,48.68421052631579
_MultipleBugs_.NOB_2.ID_164,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_165,5,6.578947368421052
_MultipleBugs_.NOB_2.ID_165,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_166,12,15.789473684210526
_MultipleBugs_.NOB_2.ID_166,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_167,67,88.1578947368421
_MultipleBugs_.NOB_2.ID_167,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_168,37,48.68421052631579
_MultipleBugs_.NOB_2.ID_168,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_169,4,5.263157894736842
_MultipleBugs_.NOB_2.ID_169,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_17,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_17,12,15.789473684210526
_MultipleBugs_.NOB_2.ID_170,30,39.473684210526315
_MultipleBugs_.NOB_2.ID_170,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_171,49,64.47368421052632
_MultipleBugs_.NOB_2.ID_171,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_172,30,39.473684210526315
_MultipleBugs_.NOB_2.ID_172,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_173,31,40.78947368421053
_MultipleBugs_.NOB_2.ID_173,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_174,28,36.84210526315789
_MultipleBugs_.NOB_2.ID_174,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_175,36,47.368421052631575
_MultipleBugs_.NOB_2.ID_175,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_176,43,54.43037974683544
_MultipleBugs_.NOB_2.ID_176,4,5.063291139240507
_MultipleBugs_.NOB_2.ID_177,45,56.9620253164557
_MultipleBugs_.NOB_2.ID_177,3,3.79746835443038
_MultipleBugs_.NOB_2.ID_178,50,63.29113924050633
_MultipleBugs_.NOB_2.ID_178,1,1.2658227848101267
_MultipleBugs_.NOB_2.ID_179,50,63.29113924050633
_MultipleBugs_.NOB_2.ID_179,1,1.2658227848101267
_MultipleBugs_.NOB_2.ID_18,7,9.210526315789473
_MultipleBugs_.NOB_2.ID_18,9,11.842105263157894
_MultipleBugs_.NOB_2.ID_180,5,6.329113924050633
_MultipleBugs_.NOB_2.ID_180,52,65.82278481012658
_MultipleBugs_.NOB_2.ID_181,4,5.063291139240507
_MultipleBugs_.NOB_2.ID_181,9,11.39240506329114
_MultipleBugs_.NOB_2.ID_182,5,6.329113924050633
_MultipleBugs_.NOB_2.ID_182,6,7.59493670886076
_MultipleBugs_.NOB_2.ID_183,8,10.126582278481013
_MultipleBugs_.NOB_2.ID_183,11,13.924050632911392
_MultipleBugs_.NOB_2.ID_184,9,11.39240506329114
_MultipleBugs_.NOB_2.ID_184,51,64.55696202531645
_MultipleBugs_.NOB_2.ID_185,8,10.126582278481013
_MultipleBugs_.NOB_2.ID_185,12,15.18987341772152
_MultipleBugs_.NOB_2.ID_186,26,32.91139240506329
_MultipleBugs_.NOB_2.ID_186,1,1.2658227848101267
_MultipleBugs_.NOB_2.ID_187,13,16.455696202531644
_MultipleBugs_.NOB_2.ID_187,10,12.658227848101266
_MultipleBugs_.NOB_2.ID_188,5,6.329113924050633
_MultipleBugs_.NOB_2.ID_188,52,65.82278481012658
_MultipleBugs_.NOB_2.ID_189,5,6.329113924050633
_MultipleBugs_.NOB_2.ID_189,12,15.18987341772152
_MultipleBugs_.NOB_2.ID_19,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_19,28,36.84210526315789
_MultipleBugs_.NOB_2.ID_190,16,20.253164556962027
_MultipleBugs_.NOB_2.ID_190,7,8.860759493670885
_MultipleBugs_.NOB_2.ID_191,16,20.253164556962027
_MultipleBugs_.NOB_2.ID_191,10,12.658227848101266
_MultipleBugs_.NOB_2.ID_192,4,5.063291139240507
_MultipleBugs_.NOB_2.ID_192,47,59.49367088607595
_MultipleBugs_.NOB_2.ID_193,4,5.063291139240507
